type_encoded,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,power_w,strain_min_nm,tool_wear_critical,machine_failure,twf,hdf,pwf,osf,rnf
0,299.4,309.1,1432,45.4,137,9.7,6808.12,6219.8,0,0,0,0,0,0,0
0,297.0,307.9,1455,49.0,204,10.9,7465.99,9996.0,1,0,0,0,0,0,0
1,302.6,311.0,1591,33.9,119,8.4,5648.05,4034.1,0,0,0,0,0,0,0
1,301.3,310.4,1635,32.5,110,9.1,5564.55,3575.0,0,0,0,0,0,0,0
0,298.0,309.2,1527,32.4,99,11.2,5180.99,3207.6,0,0,0,0,0,0,0
1,298.8,308.7,1446,45.5,49,9.9,6889.83,2229.5,0,0,0,0,0,0,0
0,302.3,310.7,1499,37.8,137,8.4,5933.65,5178.6,0,0,0,0,0,0,0
0,300.1,311.3,2579,12.5,64,11.2,3375.9,800.0,0,1,0,0,1,0,0
2,299.0,308.5,1623,33.5,154,9.5,5693.67,5159.0,0,0,0,0,0,0,0
0,303.5,312.8,1607,38.4,92,9.3,6462.13,3532.8,0,0,0,0,0,0,0
2,300.2,311.6,1662,28.8,162,11.4,5012.47,4665.6,0,0,0,0,0,0,0
0,303.9,312.9,1526,42.5,194,9.0,6791.6,8245.0,0,0,0,0,0,0,0
0,302.0,310.9,1495,38.6,52,8.9,6043.06,2007.2,0,0,0,0,0,0,0
0,302.7,312.0,1828,24.0,63,9.3,4594.27,1512.0,0,0,0,0,0,0,0
0,300.6,309.5,1437,40.0,55,8.9,6019.29,2200.0,0,0,0,0,0,0,0
2,301.6,310.6,1555,40.4,139,9.0,6578.7,5615.6,0,0,0,0,0,0,0
0,303.4,312.7,1363,45.5,26,9.3,6494.35,1183.0,0,0,0,0,0,0,0
0,300.1,310.5,1492,50.9,111,10.4,7952.71,5649.9,0,0,0,0,0,0,0
0,299.0,309.0,1469,40.1,13,10.0,6168.72,521.3,0,0,0,0,0,0,0
0,296.5,307.6,1415,44.2,106,11.1,6549.49,4685.2,0,0,0,0,0,0,0
2,297.4,309.3,1516,43.0,83,11.9,6826.47,3569.0,0,0,0,0,0,0,0
0,300.2,311.8,1798,23.2,210,11.6,4368.24,4872.0,1,0,0,0,0,0,0
1,299.8,311.1,1498,38.1,176,11.3,5976.75,6705.6,0,0,0,0,0,0,0
0,296.6,307.4,1465,47.8,187,10.8,7333.21,8938.6,0,0,0,0,0,0,0
0,298.2,309.0,1596,37.2,87,10.8,6217.34,3236.4,0,0,0,0,0,0,0
0,303.6,312.9,1873,23.5,7,9.3,4609.29,164.5,0,0,0,0,0,0,0
1,299.8,310.6,1694,31.3,121,10.8,5552.47,3787.3,0,0,0,0,0,0,0
0,297.5,308.3,1596,36.8,77,10.8,6150.48,2833.6,0,0,0,0,0,0,0
1,298.1,309.1,1572,37.5,126,11.0,6173.23,4725.0,0,0,0,0,0,0,0
0,301.9,311.0,2691,12.1,31,9.1,3409.79,375.1,0,1,0,0,1,0,0
1,296.2,307.3,1477,35.2,53,11.1,5444.42,1865.6,0,0,0,0,0,0,0
0,300.9,310.3,1321,48.8,150,9.4,6750.74,7320.0,0,0,0,0,0,0,0
0,302.4,311.0,1573,36.5,193,8.6,6012.43,7044.5,0,0,0,0,0,0,0
0,298.0,308.9,1578,35.6,153,10.9,5882.82,5446.8,0,0,0,0,0,0,0
1,298.8,310.1,1501,48.7,192,11.3,7654.88,9350.4,0,0,0,0,0,0,0
1,297.6,308.8,1416,45.9,101,11.2,6806.2,4635.9,0,0,0,0,0,0,0
1,298.2,309.2,1524,34.6,161,11.0,5521.91,5570.6,0,0,0,0,0,0,0
0,297.4,308.7,1510,36.2,92,11.3,5724.19,3330.4,0,0,0,0,0,0,0
0,301.0,310.9,1568,38.2,172,9.9,6272.46,6570.4,0,0,0,0,0,0,0
1,297.3,308.7,1451,43.8,24,11.4,6655.34,1051.2,0,0,0,0,0,0,0
0,302.8,312.1,1520,39.9,48,9.3,6351.04,1915.2,0,0,0,0,0,0,0
0,301.4,310.3,1492,41.4,195,8.9,6468.41,8073.0,0,0,0,0,0,0,0
0,301.8,309.7,1598,30.4,124,7.9,5087.2,3769.6,0,0,0,0,0,0,0
0,304.2,313.4,1568,37.6,25,9.2,6173.94,940.0,0,0,0,0,0,0,0
0,299.0,308.6,1434,45.9,108,9.6,6892.72,4957.2,0,0,0,0,0,0,0
1,301.8,310.6,1459,40.2,128,8.8,6142.0,5145.6,0,0,0,0,0,0,0
0,302.2,311.3,1570,36.1,0,9.1,5935.2,0.0,0,0,0,0,0,0,0
0,300.5,309.9,1503,37.4,175,9.4,5886.53,6545.0,0,0,0,0,0,0,0
0,300.7,310.7,1450,43.4,80,10.0,6590.01,3472.0,0,0,0,0,0,0,0
1,298.3,308.5,1629,37.1,170,10.2,6328.83,6307.0,0,0,0,0,0,0,0
2,298.9,308.4,1632,31.8,17,9.5,5434.7,540.6,0,0,0,0,0,0,0
0,300.8,310.7,1358,48.1,198,9.9,6840.27,9523.8,0,0,0,0,0,0,0
1,301.8,309.8,1546,39.8,121,8.0,6443.49,4815.8,0,0,0,0,0,0,0
0,300.2,309.2,1667,29.9,75,9.0,5219.58,2242.5,0,0,0,0,0,0,0
0,303.4,312.3,1287,54.8,54,8.9,7385.63,2959.2,0,0,0,0,0,0,0
1,301.7,310.1,1743,27.3,210,8.4,4982.97,5733.0,1,0,0,0,0,0,0
2,300.6,310.0,1483,44.0,97,9.4,6833.17,4268.0,0,0,0,0,0,0,0
2,300.2,310.3,1408,42.5,0,10.1,6266.43,0.0,0,0,0,0,0,0,0
0,298.4,308.3,1473,39.9,184,9.9,6154.66,7341.6,0,0,0,0,0,0,0
1,299.1,310.3,1838,24.0,235,11.2,4619.4,5640.0,1,0,0,0,0,0,0
0,299.0,309.9,1630,34.0,92,10.9,5803.57,3128.0,0,0,0,0,0,0,0
0,299.7,309.3,1779,25.5,129,9.6,4750.56,3289.5,0,0,0,0,0,0,0
0,297.3,308.3,1410,48.1,23,11.0,7102.2,1106.3,0,0,0,0,0,0,0
1,303.5,312.9,1618,30.4,130,9.4,5150.87,3952.0,0,0,0,0,0,0,0
2,303.8,312.5,1447,46.6,198,8.7,7061.27,9226.8,0,0,0,0,0,0,0
1,300.7,311.2,1769,26.5,63,10.5,4909.11,1669.5,0,0,0,0,0,0,0
0,298.1,308.0,1704,30.9,61,9.9,5513.87,1884.9,0,0,0,0,0,0,0
1,298.1,308.6,1415,46.3,27,10.5,6860.66,1250.1,0,0,0,0,0,0,0
1,300.9,310.8,1599,33.0,7,9.9,5525.75,231.0,0,0,0,0,0,0,0
0,300.1,309.8,1430,56.7,44,9.7,8490.78,2494.8,0,0,0,0,0,0,0
1,302.6,311.7,1430,51.7,32,9.1,7742.04,1654.4,0,0,0,0,0,0,0
0,300.7,310.0,1395,48.0,85,9.3,7012.03,4080.0,0,0,0,0,0,0,0
1,300.3,311.7,1646,28.9,198,11.4,4981.46,5722.2,0,0,0,0,0,0,0
1,301.5,310.7,1416,53.2,69,9.2,7888.66,3670.8,0,0,0,0,0,0,0
0,302.9,312.4,1550,36.9,194,9.5,5989.45,7158.6,0,0,0,0,0,0,0
1,302.7,311.6,2709,9.7,2,8.9,2751.75,19.4,0,1,0,0,1,0,0
0,302.6,310.3,1479,40.4,105,7.7,6257.17,4242.0,0,0,0,0,0,0,0
0,300.2,309.9,1566,36.4,170,9.7,5969.28,6188.0,0,0,0,0,0,0,0
0,302.4,311.8,1543,31.1,96,9.4,5025.22,2985.6,0,0,0,0,0,0,0
0,298.3,307.7,1576,33.8,171,9.4,5578.3,5779.8,0,0,0,0,0,0,0
0,297.1,308.3,1496,45.8,190,11.2,7175.06,8702.0,0,0,0,0,0,0,0
0,298.2,309.0,2449,13.8,45,10.8,3539.13,621.0,0,0,0,0,0,0,0
0,300.5,310.5,1373,47.4,56,10.0,6815.18,2654.4,0,0,0,0,0,0,0
1,300.3,309.5,1405,49.4,77,9.2,7268.28,3803.8,0,0,0,0,0,0,0
0,302.4,311.0,1423,46.2,186,8.6,6884.55,8593.2,0,0,0,0,0,0,0
0,298.1,307.6,1950,20.3,202,9.5,4145.33,4100.6,1,0,0,0,0,0,0
0,301.0,310.9,1428,45.3,47,9.9,6774.15,2129.1,0,0,0,0,0,0,0
0,299.1,310.5,1485,37.8,46,11.4,5878.23,1738.8,0,0,0,0,0,0,0
1,303.6,311.8,1421,44.8,101,8.2,6666.54,4524.8,0,1,0,0,0,0,0
0,296.2,307.2,1515,36.5,38,11.0,5790.74,1387.0,0,0,0,0,0,0,0
0,301.3,311.0,1542,33.6,80,9.7,5425.66,2688.0,0,0,0,0,0,0,0
0,297.7,307.6,1921,22.9,68,9.9,4606.72,1557.2,0,0,0,0,0,0,0
0,299.7,311.1,1439,44.9,174,11.4,6766.06,7812.6,0,0,0,0,0,0,0
0,299.0,310.3,1428,46.3,175,11.3,6923.69,8102.5,0,0,0,0,0,0,0
1,301.4,311.0,1234,55.8,152,9.6,7210.71,8481.6,0,0,0,0,0,0,0
1,304.2,313.8,1481,44.9,136,9.6,6963.54,6106.4,0,0,0,0,0,0,0
0,301.0,312.3,1550,34.9,111,11.3,5664.82,3873.9,0,0,0,0,0,0,0
0,296.8,307.9,1271,61.4,125,11.1,8172.27,7675.0,0,0,0,0,0,0,0
0,302.3,310.9,2034,19.7,190,8.6,4196.1,3743.0,0,0,0,0,0,0,0
2,298.8,309.0,1497,43.8,147,10.2,6866.33,6438.6,0,0,0,0,0,0,0
0,297.9,309.8,2000,21.3,29,11.9,4461.06,617.7,0,0,0,0,0,0,0
0,298.9,308.5,1429,55.1,140,9.6,8245.41,7714.0,0,0,0,0,0,0,0
0,302.5,310.3,1523,36.0,72,7.8,5741.57,2592.0,0,0,0,0,0,0,0
1,299.2,308.4,1396,48.5,5,9.2,7090.16,242.5,0,0,0,0,0,0,0
0,304.2,313.4,1735,28.9,192,9.2,5250.81,5548.8,0,0,0,0,0,0,0
0,302.9,312.1,1334,54.7,88,9.2,7641.38,4813.6,0,0,0,0,0,0,0
1,297.3,308.0,1403,45.0,77,10.7,6611.48,3465.0,0,0,0,0,0,0,0
1,297.8,309.1,1432,42.6,17,11.3,6388.24,724.2,0,0,0,0,0,0,0
0,302.2,311.6,1872,20.4,202,9.4,3999.12,4120.8,1,0,0,0,0,0,0
0,303.8,313.2,1531,39.4,159,9.4,6316.84,6264.6,0,0,0,0,0,0,0
0,301.4,310.4,1559,36.0,196,9.0,5877.29,7056.0,0,0,0,0,0,0,0
1,298.0,308.7,1430,51.9,47,10.7,7771.99,2439.3,0,0,0,0,0,0,0
1,300.4,309.3,1411,41.6,160,8.9,6146.8,6656.0,0,0,0,0,0,0,0
1,302.1,310.8,1504,37.5,42,8.7,5906.19,1575.0,0,0,0,0,0,0,0
0,298.7,309.8,1402,54.3,128,11.1,7972.17,6950.4,0,0,0,0,0,0,0
1,298.4,309.7,1870,22.5,170,11.3,4406.08,3825.0,0,0,0,0,0,0,0
0,300.5,309.5,1255,62.1,138,9.0,8161.39,8569.8,0,0,0,0,0,0,0
0,297.9,309.0,1583,36.7,104,11.1,6083.81,3816.8,0,0,0,0,0,0,0
1,299.1,310.8,1517,38.4,185,11.7,6100.22,7104.0,0,0,0,0,0,0,0
0,298.9,308.7,1389,44.9,69,9.8,6530.96,3098.1,0,0,0,0,0,0,0
1,298.1,307.7,1633,30.7,145,9.6,5249.93,4451.5,0,0,0,0,0,0,0
0,296.6,307.6,1459,40.2,96,11.0,6142.0,3859.2,0,0,0,0,0,0,0
0,300.5,311.5,1316,49.7,55,11.0,6849.22,2733.5,0,0,0,0,0,0,0
1,303.4,312.2,1615,35.7,56,8.8,6037.67,1999.2,0,0,0,0,0,0,0
0,298.2,307.8,1804,25.1,108,9.6,4741.75,2710.8,0,0,0,0,0,0,0
0,298.0,307.6,1654,28.9,123,9.6,5005.67,3554.7,0,0,0,0,0,0,0
2,303.8,313.2,1506,46.9,154,9.4,7396.5,7222.6,0,0,0,0,0,0,0
1,304.0,313.3,1415,52.8,82,9.3,7823.82,4329.6,0,0,0,0,0,0,0
0,299.0,310.3,1437,47.8,99,11.3,7193.05,4732.2,0,0,0,0,0,0,0
2,300.4,311.9,1438,46.7,41,11.5,7032.41,1914.7,0,0,0,0,0,0,1
1,301.7,311.0,1537,33.5,146,9.3,5391.97,4891.0,0,0,0,0,0,0,0
0,299.3,310.5,1505,38.8,30,11.2,6115.01,1164.0,0,0,0,0,0,0,0
1,301.2,310.1,1295,56.6,39,8.9,7675.64,2207.4,0,0,0,0,0,0,0
0,302.5,312.2,1738,25.3,14,9.7,4604.67,354.2,0,0,0,0,0,0,0
0,299.4,308.7,1381,56.7,102,9.3,8199.84,5783.4,0,0,0,0,0,0,0
0,297.9,309.1,1619,34.7,33,11.2,5883.08,1145.1,0,0,0,0,0,0,0
0,299.0,310.0,1582,31.9,51,11.0,5284.77,1626.9,0,0,0,0,0,0,0
1,302.0,310.9,1558,45.3,193,8.9,7390.85,8742.9,0,0,0,0,0,0,0
1,301.9,310.6,1412,46.5,89,8.7,6875.69,4138.5,0,0,0,0,0,0,0
1,297.1,308.5,1515,42.1,81,11.4,6679.18,3410.1,0,0,0,0,0,0,0
0,295.8,306.3,1337,54.6,87,10.5,7644.56,4750.2,0,0,0,0,0,0,0
1,299.8,309.4,1401,48.1,143,9.6,7056.87,6878.3,0,0,0,0,0,0,0
0,301.5,310.5,1528,35.7,198,9.0,5712.42,7068.6,0,0,0,0,0,0,0
2,300.7,311.9,1329,59.2,121,11.2,8239.02,7163.2,0,0,0,0,0,0,0
0,302.2,310.6,1346,47.5,109,8.4,6695.26,5177.5,0,1,0,1,0,0,0
1,297.0,307.9,1569,33.3,141,10.9,5471.37,4695.3,0,0,0,0,0,0,0
1,301.2,310.0,1445,45.6,18,8.8,6900.19,820.8,0,0,0,0,0,0,0
2,300.7,312.3,1446,45.4,86,11.6,6874.68,3904.4,0,0,0,0,0,0,0
0,300.2,311.6,1356,53.5,132,11.4,7597.0,7062.0,0,0,0,0,0,0,0
0,300.6,311.0,1543,34.7,89,10.4,5606.92,3088.3,0,0,0,0,0,0,0
0,300.7,310.1,1376,50.8,75,9.4,7319.99,3810.0,0,0,0,0,0,0,0
0,301.4,310.4,1689,30.6,110,9.0,5412.27,3366.0,0,0,0,0,0,0,0
0,298.4,309.2,1583,35.4,112,10.8,5868.31,3964.8,0,0,0,0,0,0,0
0,300.0,310.4,1333,49.1,131,10.4,6853.94,6432.1,0,0,0,0,0,0,0
1,302.3,310.9,1762,24.5,73,8.6,4520.65,1788.5,0,0,0,0,0,0,0
1,300.3,310.2,1429,44.7,203,9.9,6689.11,9074.1,1,0,0,0,0,0,0
0,297.5,309.3,1404,43.5,195,11.8,6395.65,8482.5,0,0,0,0,0,0,0
2,300.0,310.5,1558,36.7,137,10.5,5987.73,5027.9,0,0,0,0,0,0,0
2,298.4,307.7,1626,31.1,166,9.3,5295.53,5162.6,0,0,0,0,0,0,1
1,298.3,309.1,1296,58.7,201,10.8,7966.58,11798.7,1,0,0,0,0,0,0
1,300.9,310.5,1702,29.3,32,9.6,5222.23,937.6,0,0,0,0,0,0,0
0,297.3,308.3,1550,37.0,54,11.0,6005.68,1998.0,0,0,0,0,0,0,0
2,303.4,311.9,1402,50.0,54,8.5,7340.85,2700.0,0,0,0,0,0,0,0
0,303.6,313.1,1395,44.1,120,9.5,6442.31,5292.0,0,0,0,0,0,0,0
0,302.1,311.0,1351,49.5,196,8.9,7003.08,9702.0,0,0,0,0,0,0,0
2,300.0,309.5,1735,28.9,82,9.5,5250.81,2369.8,0,0,0,0,0,0,0
0,297.2,308.6,1562,33.0,84,11.4,5397.88,2772.0,0,0,0,0,0,0,0
1,300.7,311.7,2097,18.9,232,11.0,4150.39,4384.8,1,1,1,0,0,0,0
1,298.5,309.3,1488,43.7,189,10.8,6809.46,8259.3,0,0,0,0,0,0,0
0,302.1,310.6,1439,40.0,7,8.5,6027.67,280.0,0,0,0,0,0,0,0
0,299.8,310.1,1553,42.0,177,10.3,6830.45,7434.0,0,0,0,0,0,0,0
0,300.7,309.3,1425,45.3,100,8.6,6759.92,4530.0,0,0,0,0,0,0,0
0,297.9,307.6,1298,52.7,132,9.7,7163.31,6956.4,0,0,0,0,0,0,0
1,298.8,308.4,1604,29.5,14,9.6,4955.13,413.0,0,0,0,0,0,0,0
0,300.2,309.5,1495,32.6,49,9.3,5103.73,1597.4,0,0,0,0,0,0,0
0,299.5,309.1,1863,22.5,79,9.6,4389.59,1777.5,0,0,0,0,0,0,0
1,300.5,309.4,2179,16.3,59,8.9,3719.4,961.7,0,0,0,0,0,0,0
2,298.0,307.4,1606,35.2,195,9.4,5919.93,6864.0,0,0,0,0,0,0,0
0,298.0,308.2,1514,37.9,9,10.2,6008.88,341.1,0,0,0,0,0,0,0
0,302.9,312.4,1923,23.9,244,9.5,4812.89,5831.6,1,0,0,0,0,0,0
0,298.7,308.4,1750,25.8,72,9.7,4728.1,1857.6,0,0,0,0,0,0,0
0,296.9,307.9,1435,41.6,139,11.0,6251.35,5782.4,0,0,0,0,0,0,0
0,299.4,309.2,1564,39.0,26,9.8,6387.49,1014.0,0,0,0,0,0,0,0
0,300.3,311.7,1317,56.5,7,11.4,7792.25,395.5,0,0,0,0,0,0,0
2,298.9,308.4,1449,42.4,149,9.5,6433.73,6317.6,0,0,0,0,0,0,0
0,298.0,308.6,1532,42.6,54,10.6,6834.35,2300.4,0,0,0,0,0,0,0
2,296.2,307.0,1542,40.6,28,10.8,6556.0,1136.8,0,0,0,0,0,0,0
1,299.4,309.1,1352,44.7,172,9.7,6328.68,7688.4,0,0,0,0,0,0,0
0,298.8,309.8,1563,33.7,143,11.0,5515.91,4819.1,0,0,0,0,0,0,0
0,298.3,308.9,1379,54.7,91,10.6,7899.15,4977.7,0,0,0,0,0,0,0
0,301.7,310.1,1424,50.2,54,8.4,7485.87,2710.8,0,0,0,0,0,0,0
0,298.7,310.1,1676,33.5,70,11.4,5879.6,2345.0,0,0,0,0,0,0,0
1,302.5,310.5,1527,38.8,136,8.0,6204.39,5276.8,0,0,0,0,0,0,0
0,299.6,310.1,1384,49.8,11,10.5,7217.62,547.8,0,0,0,0,0,0,0
0,300.3,311.8,1451,41.0,55,11.5,6229.88,2255.0,0,0,0,0,0,0,0
0,300.3,309.3,1612,36.0,158,9.0,6077.1,5688.0,0,0,0,0,0,0,0
0,301.0,309.5,1430,48.5,122,8.5,7262.84,5917.0,0,0,0,0,0,0,0
0,300.9,310.5,1616,33.5,25,9.6,5669.11,837.5,0,0,0,0,0,0,0
0,300.6,310.9,1433,42.6,101,10.3,6392.7,4302.6,0,0,0,0,0,0,0
2,301.3,310.1,1469,39.7,179,8.8,6107.18,7106.3,0,0,0,0,0,0,0
0,297.7,307.4,1643,36.5,55,9.7,6279.99,2007.5,0,0,0,0,0,0,0
0,297.1,308.4,1468,44.4,197,11.3,6825.55,8746.8,0,0,0,0,0,0,0
0,300.0,311.4,1604,38.7,185,11.4,6500.46,7159.5,0,0,0,0,0,0,0
1,298.9,308.6,1574,33.5,128,9.7,5521.77,4288.0,0,0,0,0,0,0,0
1,299.7,308.9,1478,41.0,87,9.2,6345.81,3567.0,0,0,0,0,0,0,0
0,300.7,310.5,1445,41.1,201,9.8,6219.25,8261.1,1,0,0,0,0,0,0
0,298.9,310.2,1623,37.2,177,11.3,6322.52,6584.4,0,0,0,0,0,0,0
0,298.1,308.1,1410,45.8,71,10.0,6762.59,3251.8,0,0,0,0,0,0,0
0,300.1,309.3,1654,31.0,201,9.2,5369.4,6231.0,1,0,0,0,0,0,0
0,301.8,310.0,1393,44.9,208,8.2,6549.77,9339.2,1,0,0,0,0,0,0
1,301.5,310.7,1510,36.0,64,9.2,5692.57,2304.0,0,0,0,0,0,0,0
1,297.6,308.7,1408,54.8,147,11.1,8080.01,8055.6,0,0,0,0,0,0,0
0,299.8,309.4,1436,51.6,158,9.6,7759.48,8152.8,0,0,0,0,0,0,0
2,300.3,309.9,1405,52.1,205,9.6,7665.54,10680.5,1,0,0,0,0,0,0
1,297.3,308.9,1799,24.5,137,11.6,4615.58,3356.5,0,0,0,0,0,0,0
0,301.3,310.6,1481,40.9,57,9.3,6343.18,2331.3,0,0,0,0,0,0,0
2,298.7,309.6,1755,26.9,73,10.9,4943.77,1963.7,0,0,0,0,0,0,0
2,299.9,311.4,1497,37.0,162,11.5,5800.32,5994.0,0,0,0,0,0,0,0
0,300.5,310.3,1336,57.1,29,9.8,7988.61,1655.9,0,0,0,0,0,0,0
0,302.0,310.8,1767,27.4,11,8.8,5070.09,301.4,0,0,0,0,0,0,0
0,299.4,310.7,1551,41.2,3,11.3,6691.72,123.6,0,0,0,0,0,0,0
0,301.8,310.2,1457,40.4,213,8.4,6164.1,8605.2,1,0,0,0,0,0,0
0,297.3,308.5,1764,30.8,148,11.2,5689.55,4558.4,0,0,0,0,0,0,0
1,298.9,309.6,1434,43.8,180,10.7,6577.36,7884.0,0,0,0,0,0,0,0
0,301.2,309.9,1643,32.9,171,8.7,5660.59,5625.9,0,0,0,0,0,0,0
1,295.8,306.3,1444,45.5,76,10.5,6880.3,3458.0,0,0,0,0,0,0,0
0,296.9,307.7,1424,43.3,120,10.8,6456.94,5196.0,0,0,0,0,0,0,0
0,298.2,309.0,1413,55.0,145,10.8,8138.3,7975.0,0,0,0,0,0,0,0
1,302.0,310.4,1828,26.3,82,8.4,5034.55,2156.6,0,0,0,0,0,0,0
1,300.5,310.0,1406,50.2,119,9.5,7391.25,5973.8,0,0,0,0,0,0,0
0,300.4,309.6,1432,44.7,192,9.2,6703.15,8582.4,0,0,0,0,0,0,0
0,299.9,309.5,1779,26.1,169,9.6,4862.34,4410.9,0,0,0,0,0,0,0
1,297.2,307.9,1541,35.7,169,10.7,5761.02,6033.3,0,0,0,0,0,0,0
0,297.1,308.2,1427,45.2,136,11.1,6754.47,6147.2,0,0,0,0,0,0,0
1,298.2,307.9,1403,45.1,193,9.7,6626.17,8704.3,0,0,0,0,0,0,0
0,302.9,312.2,1510,41.4,94,9.3,6546.45,3891.6,0,0,0,0,0,0,0
1,302.9,312.4,1659,33.1,152,9.5,5750.47,5031.2,0,0,0,0,0,0,0
1,297.9,307.3,1420,47.8,171,9.4,7107.96,8173.8,0,0,0,0,0,0,0
2,302.3,310.1,1688,30.4,115,7.8,5373.72,3496.0,0,0,0,0,0,0,0
0,300.0,311.4,1508,38.2,18,11.4,6032.44,687.6,0,0,0,0,0,0,0
2,301.6,310.5,1602,32.3,2,8.9,5418.68,64.6,0,0,0,0,0,0,1
0,298.0,308.2,1611,30.6,195,10.2,5162.33,5967.0,0,0,0,0,0,0,0
0,298.9,309.7,1449,48.8,147,10.8,7404.86,7173.6,0,0,0,0,0,0,0
0,297.4,308.8,1462,49.7,132,11.4,7609.08,6560.4,0,0,0,0,0,0,0
0,300.5,311.4,1442,47.0,53,10.9,7097.28,2491.0,0,0,0,0,0,0,0
0,302.7,311.2,1545,35.1,128,8.5,5678.9,4492.8,0,0,0,0,0,0,0
0,300.0,309.7,1586,37.8,103,9.7,6278.03,3893.4,0,0,0,0,0,0,0
0,297.2,307.9,1441,40.0,195,10.7,6036.05,7800.0,0,0,0,0,0,0,0
0,302.8,312.2,1458,51.0,42,9.4,7786.75,2142.0,0,0,0,0,0,0,0
0,302.5,310.3,1592,32.6,174,7.8,5434.87,5672.4,0,0,0,0,0,0,0
0,298.9,310.0,1482,41.1,82,11.1,6378.5,3370.2,0,0,0,0,0,0,0
0,302.4,310.2,2224,16.0,154,7.8,3726.35,2464.0,0,0,0,0,0,0,0
0,304.1,313.3,1438,45.5,188,9.2,6851.71,8554.0,0,0,0,0,0,0,0
0,300.7,312.3,1577,33.2,100,11.6,5482.75,3320.0,0,0,0,0,0,0,0
0,301.9,310.5,1477,42.4,128,8.6,6558.05,5427.2,0,0,0,0,0,0,0
0,302.5,311.5,1521,44.1,37,9.0,7024.19,1631.7,0,0,0,0,0,0,0
0,302.4,311.1,1652,33.9,139,8.7,5864.6,4712.1,0,0,0,0,0,0,0
0,298.6,309.7,1294,59.4,104,11.1,8049.14,6177.6,0,0,0,0,0,0,0
2,301.5,310.8,1591,29.6,33,9.3,4931.63,976.8,0,0,0,0,0,0,0
1,299.1,309.5,1339,48.2,86,10.4,6758.59,4145.2,0,0,0,0,0,0,0
0,295.8,306.6,1621,31.6,95,10.8,5364.12,3002.0,0,0,0,0,0,0,0
1,304.0,312.7,1456,51.2,160,8.7,7806.56,8192.0,0,0,0,0,0,0,0
2,302.7,310.5,1568,36.9,28,7.8,6059.0,1033.2,0,0,0,0,0,0,0
1,304.1,313.6,1441,43.7,131,9.5,6594.38,5724.7,0,0,0,0,0,0,0
0,298.1,309.9,1642,30.4,58,11.8,5227.28,1763.2,0,0,0,0,0,0,0
1,298.0,308.7,1479,58.5,176,10.7,9060.51,10296.0,0,1,0,0,1,0,0
0,302.4,311.8,1493,38.4,132,9.4,6003.71,5068.8,0,0,0,0,0,0,0
2,303.6,311.9,1544,37.1,88,8.3,5998.6,3264.8,0,0,0,0,0,0,0
1,301.9,311.0,1638,35.4,116,9.1,6072.2,4106.4,0,0,0,0,0,0,0
0,298.4,309.6,1477,35.6,101,11.2,5506.29,3595.6,0,0,0,0,0,0,0
0,298.3,309.1,1437,38.0,93,10.8,5718.33,3534.0,0,0,0,0,0,0,0
0,297.5,309.1,1611,30.2,211,11.6,5094.85,6372.2,1,0,0,0,0,0,0
2,298.0,307.8,1588,35.4,114,9.8,5886.84,4035.6,0,0,0,0,0,0,0
1,298.8,309.8,1377,49.6,27,11.0,7152.28,1339.2,0,0,0,0,0,0,0
0,298.7,308.5,1480,42.2,58,9.8,6540.38,2447.6,0,0,0,0,0,0,0
2,298.7,309.7,1565,39.3,94,11.0,6440.74,3694.2,0,0,0,0,0,0,0
0,298.8,308.3,1634,27.9,12,9.5,4774.03,334.8,0,0,0,0,0,0,0
1,302.7,310.8,1555,36.1,35,8.1,5878.5,1263.5,0,0,0,0,0,0,0
1,297.3,308.5,1520,42.4,171,11.2,6748.98,7250.4,0,0,0,0,0,0,0
0,298.8,308.9,1398,51.5,0,10.1,7539.51,0.0,0,0,0,0,0,0,0
1,300.8,311.2,1365,51.7,111,10.4,7390.13,5738.7,0,0,0,0,0,0,0
0,302.0,310.9,1446,44.0,64,8.9,6662.69,2816.0,0,0,0,0,0,0,0
1,301.1,310.6,1479,41.1,72,9.5,6365.59,2959.2,0,0,0,0,0,0,0
1,300.7,310.8,1465,45.2,92,10.1,6934.33,4158.4,0,0,0,0,0,0,0
0,304.1,313.3,1732,28.5,132,9.2,5169.18,3762.0,0,0,0,0,0,0,0
2,297.7,308.4,1288,49.5,91,10.7,6676.51,4504.5,0,0,0,0,0,0,0
2,299.2,310.6,1704,30.6,160,11.4,5460.34,4896.0,0,0,0,0,0,0,0
2,302.1,311.0,1729,26.1,210,8.9,4725.68,5481.0,1,0,0,0,0,0,0
0,299.6,309.2,1602,37.3,31,9.6,6257.49,1156.3,0,0,0,0,0,0,0
0,299.3,308.5,1510,45.4,72,9.2,7178.96,3268.8,0,0,0,0,0,0,0
0,300.9,311.3,1613,32.7,170,10.4,5523.45,5559.0,0,0,0,0,0,0,0
1,299.5,309.1,1422,45.3,103,9.6,6745.69,4665.9,0,0,0,0,0,0,0
0,297.4,309.2,1420,45.6,193,11.8,6780.81,8800.8,0,0,0,0,0,0,0
1,297.7,308.9,1531,48.3,84,11.2,7743.74,4057.2,0,0,0,0,0,0,0
1,297.8,309.4,1495,36.5,132,11.6,5714.3,4818.0,0,0,0,0,0,0,0
0,300.8,311.7,1681,31.3,221,10.9,5509.86,6917.3,1,0,0,0,0,0,0
